Index,ts,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,local_orig,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
3729,1526758884.320306,60598,22,0,0,0,0,0,0,1,60,0,0,1
3730,1526758884.325237,43714,22,2.994648,0,0,0,0,0,3,180,0,0,1
3731,1526758885.320185,41150,22,0,0,0,0,0,0,1,60,0,0,1
3732,1526758885.326501,50510,22,2.993454,0,0,0,0,0,3,180,0,0,1
3733,1526758830.953265,123,123,0.013307,48,48,0,0,0,1,76,1,76,0
3734,1526758886.320017,59598,22,0,0,0,0,0,0,1,60,0,0,1
3735,1526758886.327611,40536,22,2.992353,0,0,0,0,0,3,180,0,0,1
3736,1526758831.591887,3,1,0,0,0,0,0,0,1,56,0,0,0
3737,1526758887,54611,22,0,0,0,0,0,0,1,60,0,0,1
3738,1526758887.328921,48902,22,2.991009,0,0,0,0,0,3,180,0,0,1
3739,1526758832.551121,3,1,0.000387,180,0,0,0,0,3,264,0,0,0
3740,1526758888,55285,22,0,0,0,0,0,0,1,60,0,0,1
3741,1526758888.330886,58093,22,2.99926,0,0,0,0,0,3,180,0,0,1
3742,1526758889.330142,58806,22,0,0,0,0,0,0,1,60,0,0,1
3743,1526758889.332456,34138,22,2.997625,0,0,0,0,0,3,180,0,0,1
3744,1526758889.379975,40751,59353,0,0,0,0,0,0,1,60,0,0,1
3745,1526758890.330017,36349,22,0,0,0,0,0,0,1,60,0,0,1
3746,1526758890.333814,50662,22,2.9961,0,0,0,0,0,3,180,0,0,1
3747,1526758891.330062,43714,22,0,0,0,0,0,0,1,60,0,0,1
3748,1526758891.335358,56664,22,2.994626,0,0,0,0,0,3,180,0,0,1
3749,1526758892.330341,50510,22,0,0,0,0,0,0,1,60,0,0,1
3750,1526758892.336654,33962,22,0.281142,0,0,0,0,0,1,60,1,40,0
3751,1526758893.330066,40536,22,0,0,0,0,0,0,1,60,0,0,1
3752,1526758893,52929,22,2.992588,0,0,0,0,0,3,180,0,0,1
3753,1526758893,40763,59353,2.999366,0,0,0,0,0,3,180,0,0,1
3754,1526758894.330239,48902,22,0,0,0,0,0,0,1,60,0,0,1
3755,1526758894.338798,47773,22,2.991143,0,0,0,0,0,3,180,0,0,1
3756,1526758895.340044,58093,22,0,0,0,0,0,0,1,60,0,0,1
3757,1526758895.340626,59776,22,2.99943,0,0,0,0,0,3,180,0,0,1
3758,1526758896.340053,34138,22,0,0,0,0,0,0,1,60,0,0,1
3759,1526758896.342548,58143,22,0.295951,0,0,0,0,0,1,60,1,40,0
3760,1526758897.340013,50662,22,0,0,0,0,0,0,1,60,0,0,1
3761,1526758897,46733,22,2.99632,0,0,0,0,0,3,180,0,0,1
3762,1526758898.340153,56664,22,0,0,0,0,0,0,1,60,0,0,1
3763,1526758898,34466,22,2.994772,0,0,0,0,0,3,180,0,0,1
3764,1526758899.346075,45405,22,2.993806,0,0,0,0,0,3,180,0,0,1
3765,1526758900.340102,52929,22,0,0,0,0,0,0,1,60,0,0,1
3766,1526758900.347457,49284,22,2.992568,0,0,0,0,0,3,180,0,0,1
3767,1526758900.389867,40763,59353,0,0,0,0,0,0,1,60,0,0,1
3768,1526758901.339843,47773,22,0,0,0,0,0,0,1,60,0,0,1
3769,1526758901.348707,35369,22,2.991164,0,0,0,0,0,3,180,0,0,1
3770,1526758846.644534,3,1,0.001106,180,0,0,0,0,3,264,0,0,0
3771,1526758902.349118,58789,22,2.990797,0,0,0,0,0,3,180,0,0,1
3772,1526758902.349949,59776,22,0,0,0,0,0,0,1,60,0,0,1
3773,1526758903.351846,43299,22,2.998165,0,0,0,0,0,3,180,0,0,1
3774,1526758904.350186,46733,22,0,0,0,0,0,0,1,60,0,0,1
3775,1526758904.353947,40108,22,2.996026,0,0,0,0,0,3,180,0,0,1
3776,1526758904.390536,40775,59353,2.999423,0,0,0,0,0,3,180,0,0,1
3777,1526758849,11,0,0,0,0,0,0,0,1,56,0,0,0
3778,1526758905.350196,34466,22,0,0,0,0,0,0,1,60,0,0,1
3779,1526758905.354899,54107,22,2.994945,0,0,0,0,0,3,180,0,0,1
3780,1526758906.350164,45405,22,0,0,0,0,0,0,1,60,0,0,1
3781,1526758906.355229,47600,22,2.994801,0,0,0,0,0,3,180,0,0,1
3782,1526758907,49284,22,0,0,0,0,0,0,1,60,0,0,1
3783,1526758907.357531,46905,22,2.992376,0,0,0,0,0,3,180,0,0,1
3784,1526758908.349995,35369,22,0,0,0,0,0,0,1,60,0,0,1
3785,1526758908.358869,54850,22,2.991001,0,0,0,0,0,3,180,0,0,1
3786,1526758909.349904,58789,22,0,0,0,0,0,0,1,60,0,0,1
3787,1526758909.360523,44034,22,2.999507,0,0,0,0,0,3,180,0,0,1
3788,1526758910.360074,43299,22,0,0,0,0,0,0,1,60,0,0,1
3789,1526758910.362336,59238,22,2.997699,0,0,0,0,0,3,180,0,0,1
3790,1526758911.360022,40108,22,0,0,0,0,0,0,1,60,0,0,1
3791,1526758911,46689,22,2.996524,0,0,0,0,0,3,180,0,0,1
3792,1526758911.399874,40775,59353,0,0,0,0,0,0,1,60,0,0,1
3793,1526758912.360252,54107,22,0,0,0,0,0,0,1,60,0,0,1
3794,1526758912.365096,47013,22,0.325345,0,0,0,0,0,1,60,1,40,0
3795,1526758913.360118,47600,22,0,0,0,0,0,0,1,60,0,0,1
3796,1526758913.366227,40964,22,2.993688,0,0,0,0,0,3,180,0,0,1
3797,1526758914.359962,46905,22,0,0,0,0,0,0,1,60,0,0,1
3798,1526758914.367537,41298,22,2.992285,0,0,0,0,0,3,180,0,0,1
3799,1526758915.360006,54850,22,0,0,0,0,0,0,1,60,0,0,1
3800,1526758915.368834,44227,22,2.991028,0,0,0,0,0,3,180,0,0,1
3801,1526758915,40787,59353,2.999378,0,0,0,0,0,3,180,0,0,1
3802,1526758916.370075,44034,22,0,0,0,0,0,0,1,60,0,0,1
3803,1526758916,48182,22,2.999204,0,0,0,0,0,3,180,0,0,1
3804,1526758917.370078,59238,22,0,0,0,0,0,0,1,60,0,0,1
3805,1526758917.372272,38632,22,2.997777,0,0,0,0,0,3,180,0,0,1
3806,1526758918.370049,46689,22,0,0,0,0,0,0,1,60,0,0,1
3807,1526758918.373613,45302,22,2.996331,0,0,0,0,0,3,180,0,0,1
3808,1526758919.374855,53469,22,2.995103,0,0,0,0,0,3,180,0,0,1
3809,1526758920.370284,40964,22,0,0,0,0,0,0,1,60,0,0,1
3810,1526758920.376428,38314,22,2.99339,0,0,0,0,0,3,180,0,0,1
3811,1526758921,41298,22,0,0,0,0,0,0,1,60,0,0,1
3812,1526758921.377505,44411,22,2.992441,0,0,0,0,0,3,180,0,0,1
3813,1526758922.370233,44227,22,0,0,0,0,0,0,1,60,0,0,1
3814,1526758922.377808,57928,22,2.992073,0,0,0,0,0,3,180,0,0,1
3815,1526758922.409829,40787,59353,0,0,0,0,0,0,1,60,0,0,1
3816,1526758923.379878,48182,22,0,0,0,0,0,0,1,60,0,0,1
3817,1526758923,49819,22,0,0,0,0,0,0,1,60,0,0,1
3818,1526758924.379915,38632,22,0,0,0,0,0,0,1,60,0,0,1
3819,1526758924.382194,43403,22,2.998126,0,0,0,0,0,3,180,0,0,1
3820,1526758925.380141,45302,22,0,0,0,0,0,0,1,60,0,0,1
3821,1526758925.383584,53047,22,2.996297,0,0,0,0,0,3,180,0,0,1
3822,1526758870.953369,123,123,0.013696,48,48,0,0,0,1,76,1,76,0
3823,1526758926.379929,53469,22,0,0,0,0,0,0,1,60,0,0,1
3824,1526758926.385014,50849,22,2.994826,0,0,0,0,0,3,180,0,0,1
3825,1526758926.410475,40799,59353,2.999386,0,0,0,0,0,3,180,0,0,1
3826,1526758927.380132,38314,22,0,0,0,0,0,0,1,60,0,0,1
3827,1526758927.386689,40428,22,2.993211,0,0,0,0,0,3,180,0,0,1
3828,1526758873,11,0,0,0,0,0,0,0,1,56,0,0,0
3829,1526758928.380202,44411,22,0,0,0,0,0,0,1,60,0,0,1
3830,1526758928.387462,36362,22,2.992474,0,0,0,0,0,3,180,0,0,1
3831,1526758929.380012,57928,22,0,0,0,0,0,0,1,60,0,0,1
3832,1526758929.388801,35644,22,2.991013,0,0,0,0,0,3,180,0,0,1
3833,1526758930.390511,46574,22,2.99952,0,0,0,0,0,3,180,0,0,1
3834,1526758931.390016,43403,22,0,0,0,0,0,0,1,60,0,0,1
3835,1526758931.392223,41140,22,2.997768,0,0,0,0,0,3,180,0,0,1
3836,1526758932.390039,53047,22,0,0,0,0,0,0,1,60,0,0,1
3837,1526758932.393634,41140,22,2.996367,0,0,0,0,0,3,180,0,0,1
3838,1526758933.390268,50849,22,0,0,0,0,0,0,1,60,0,0,1
3839,1526758933.394185,50527,22,2.9958,0,0,0,0,0,3,180,0,0,1
3840,1526758933.419905,40799,59353,0,0,0,0,0,0,1,60,0,0,1
3841,1526758934.390105,40428,22,0,0,0,0,0,0,1,60,0,0,1
3842,1526758934.396482,38633,22,2.661633,0,0,0,0,0,3,180,0,0,1
3843,1526758935.390225,36362,22,0,0,0,0,0,0,1,60,0,0,1
3844,1526758935.397488,52926,22,2.992451,0,0,0,0,0,3,180,0,0,1
3845,1526758936.390041,35644,22,0,0,0,0,0,0,1,60,0,0,1
3846,1526758936.398938,55131,22,2.990962,0,0,0,0,0,3,180,0,0,1
3847,1526758937.399986,46574,22,0,0,0,0,0,0,1,60,0,0,1
3848,1526758937.400623,60135,22,2.999335,0,0,0,0,0,3,180,0,0,1
3849,1526758937.420523,40811,59353,2.999298,0,0,0,0,0,3,180,0,0,1
3850,1526758938.400124,41140,22,0,0,0,0,0,0,1,60,0,0,1
3851,1526758938.402353,45929,22,2.997641,0,0,0,0,0,3,180,0,0,1
3852,1526758939.399913,41140,22,0,0,0,0,0,0,1,60,0,0,1
3853,1526758939.403688,42032,22,2.99637,0,0,0,0,0,3,180,0,0,1
3854,1526758940.400297,50527,22,0,0,0,0,0,0,1,60,0,0,1
3855,1526758940.405182,44703,22,2.994695,0,0,0,0,0,3,180,0,0,1
3856,1526758941.406229,56203,22,2.993692,0,0,0,0,0,3,180,0,0,1
3857,1526758942.399965,52926,22,0,0,0,0,0,0,1,60,0,0,1
3858,1526758942.407504,50765,22,2.992291,0,0,0,0,0,3,180,0,0,1
3859,1526758943.400121,55131,22,0,0,0,0,0,0,1,60,0,0,1
3860,1526758943.408821,49738,22,0,0,0,0,0,0,1,60,0,0,1
3861,1526758944.409145,33805,22,2.990651,0,0,0,0,0,3,180,0,0,1
3862,1526758944.409877,60135,22,0,0,0,0,0,0,1,60,0,0,1
3863,1526758944.429772,40811,59353,0,0,0,0,0,0,1,60,0,0,1
3864,1526758945.409979,45929,22,0,0,0,0,0,0,1,60,0,0,1
3865,1526758945.412149,57996,22,2.99784,0,0,0,0,0,3,180,0,0,1
3866,1526758946.409991,42032,22,0,0,0,0,0,0,1,60,0,0,1
3867,1526758946.413588,33316,22,2.996423,0,0,0,0,0,3,180,0,0,1
3868,1526758947.409949,44703,22,0,0,0,0,0,0,1,60,0,0,1
3869,1526758947.414912,45516,22,2.994963,0,0,0,0,0,3,180,0,0,1
3870,1526758948.410303,56203,22,0,0,0,0,0,0,1,60,0,0,1
3871,1526758948.416432,43211,22,2.993396,0,0,0,0,0,3,180,0,0,1
3872,1526758948.430483,40823,59353,2.999341,0,0,0,0,0,3,180,0,0,1
3873,1526758949,50765,22,0,0,0,0,0,0,1,60,0,0,1
3874,1526758949.417498,41699,22,2.99229,0,0,0,0,0,3,180,0,0,1
3875,1526758950.418907,49196,22,2.990964,0,0,0,0,0,3,180,0,0,1
3876,1526758951,33805,22,0,0,0,0,0,0,1,60,0,0,1
3877,1526758951.420447,58206,22,2.999409,0,0,0,0,0,3,180,0,0,1
3878,1526758952.419869,57996,22,0,0,0,0,0,0,1,60,0,0,1
3879,1526758952.422386,56832,22,2.997695,0,0,0,0,0,3,180,0,0,1
3880,1526758953.420097,33316,22,0,0,0,0,0,0,1,60,0,0,1
3881,1526758953.422703,48911,22,2.997189,0,0,0,0,0,3,180,0,0,1
3882,1526758954.420074,45516,22,0,0,0,0,0,0,1,60,0,0,1
3883,1526758954.425136,35097,22,2.994751,0,0,0,0,0,3,180,0,0,1
3884,1526758955.419999,43211,22,0,0,0,0,0,0,1,60,0,0,1
3885,1526758955.426453,42329,22,2.993399,0,0,0,0,0,3,180,0,0,1
3886,1526758955.439799,40823,59353,0,0,0,0,0,0,1,60,0,0,1
3887,1526758956.420158,41699,22,0,0,0,0,0,0,1,60,0,0,1
3888,1526758956.427651,54116,22,2.992248,0,0,0,0,0,3,180,0,0,1
3889,1526758957.419971,49196,22,0,0,0,0,0,0,1,60,0,0,1
3890,1526758957.428907,40516,22,2.991012,0,0,0,0,0,3,180,0,0,1
3891,1526758958.429926,58206,22,0,0,0,0,0,0,1,60,0,0,1
3892,1526758958.430856,45293,22,2.9991,0,0,0,0,0,3,180,0,0,1
3893,1526758959.429969,56832,22,0,0,0,0,0,0,1,60,0,0,1
3894,1526758959,40835,59353,2.999441,0,0,0,0,0,3,180,0,0,1
3895,1526758959.432438,37033,22,0.358665,0,0,0,0,0,1,60,1,40,0
3896,1526758960.430006,48911,22,0,0,0,0,0,0,1,60,0,0,1
3897,1526758960.433568,38751,22,0.278756,0,0,0,0,0,1,60,1,40,0
3898,1526758961.430039,35097,22,0,0,0,0,0,0,1,60,0,0,1
3899,1526758961.434963,46546,22,2.994878,0,0,0,0,0,3,180,0,0,1
3900,1526758962.429906,42329,22,0,0,0,0,0,0,1,60,0,0,1
3901,1526758962.436336,35853,22,0.306928,0,0,0,0,0,1,60,1,40,0
3902,1526758963.429813,54116,22,0,0,0,0,0,0,1,60,0,0,1
3903,1526758963.437204,51053,22,2.992628,0,0,0,0,0,3,180,0,0,1
3904,1526758964,40516,22,0,0,0,0,0,0,1,60,0,0,1
3905,1526758964.438579,36210,22,2.991216,0,0,0,0,0,3,180,0,0,1
3906,1526758965.439919,45293,22,0,0,0,0,0,0,1,60,0,0,1
3907,1526758965.440223,54429,22,2.999744,0,0,0,0,0,3,180,0,0,1
3908,1526758966.441871,55531,22,2.998024,0,0,0,0,0,3,180,0,0,1
3909,1526758966.449826,40835,59353,0,0,0,0,0,0,1,60,0,0,1
3910,1526758967.443058,39433,22,0.854547,0,0,0,0,0,1,60,1,40,0
3911,1526758968.444527,47383,22,2.995292,0,0,0,0,0,3,180,0,0,1
3912,1526758969.444811,41268,22,2.995051,0,0,0,0,0,3,180,0,0,1
3913,1526758970.439915,51053,22,0,0,0,0,0,0,1,60,0,0,1
3914,1526758970.445948,57703,22,2.993941,0,0,0,0,0,3,180,0,0,1
3915,1526758970.451702,40847,59353,2.998365,0,0,0,0,0,3,180,0,0,1
3916,1526758971.440054,36210,22,0,0,0,0,0,0,1,60,0,0,1
3917,1526758971.447296,33625,22,0.353311,0,0,0,0,0,1,60,1,40,0
3918,1526758972.448577,41194,22,2.991293,0,0,0,0,0,3,180,0,0,1
3919,1526758972.449795,54429,22,0,0,0,0,0,0,1,60,0,0,1
3920,1526758973.449913,55531,22,0,0,0,0,0,0,1,60,0,0,1
3921,1526758973.452688,58236,22,2.997147,0,0,0,0,0,3,180,0,0,1
3922,1526758974.453675,59587,22,2.996172,0,0,0,0,0,3,180,0,0,1
3923,1526758975.449885,47383,22,0,0,0,0,0,0,1,60,0,0,1
3924,1526758975.455187,50377,22,2.994554,0,0,0,0,0,3,180,0,0,1
3925,1526758976.450151,41268,22,0,0,0,0,0,0,1,60,0,0,1
3926,1526758976.456512,33498,22,2.993283,0,0,0,0,0,3,180,0,0,1
3927,1526758977.450011,57703,22,0,0,0,0,0,0,1,60,0,0,1
3928,1526758977.456635,56006,22,2.993103,0,0,0,0,0,3,180,0,0,1
3929,1526758977.459926,40847,59353,0,0,0,0,0,0,1,60,0,0,1
3930,1526758978.458972,39730,22,2.990816,0,0,0,0,0,3,180,0,0,1
3931,1526758924.209224,3,1,0,0,0,0,0,0,1,88,0,0,0
3932,1526758979.450094,41194,22,0,0,0,0,0,0,1,60,0,0,1
3933,1526758979,51328,22,2.999328,0,0,0,0,0,3,180,0,0,1
3934,1526758980.459961,58236,22,0,0,0,0,0,0,1,60,0,0,1
3935,1526758980.462654,39328,22,2.997435,0,0,0,0,0,3,180,0,0,1
3936,1526758981.460044,59587,22,0,0,0,0,0,0,1,60,0,0,1
3937,1526758981.461128,40858,59353,2.998831,0,0,0,0,0,3,180,0,0,1
3938,1526758981.463469,55031,22,2.996578,0,0,0,0,0,3,180,0,0,1
3939,1526758982.459991,50377,22,0,0,0,0,0,0,1,60,0,0,1
3940,1526758982.465213,47888,22,2.994651,0,0,0,0,0,3,180,0,0,1
3941,1526758983,33498,22,0,0,0,0,0,0,1,60,0,0,1
3942,1526758983.466505,56181,22,2.993323,0,0,0,0,0,3,180,0,0,1
3943,1526758984,56006,22,0,0,0,0,0,0,1,60,0,0,1
3944,1526758984.467706,33761,22,2.992186,0,0,0,0,0,3,180,0,0,1
3945,1526758985.459963,39730,22,0,0,0,0,0,0,1,60,0,0,1
3946,1526758985.468969,44513,22,2.990916,0,0,0,0,0,3,180,0,0,1
3947,1526758986.469909,51328,22,0,0,0,0,0,0,1,60,0,0,1
3948,1526758986.470839,39671,22,2.999103,0,0,0,0,0,3,180,0,0,1
3949,1526758987.469895,39328,22,0,0,0,0,0,0,1,60,0,0,1
3950,1526758987,34862,22,2.997478,0,0,0,0,0,3,180,0,0,1
3951,1526758988.469856,40858,59353,0,0,0,0,0,0,1,60,0,0,1
3952,1526758988.470045,55031,22,0,0,0,0,0,0,1,60,0,0,1
3953,1526758988.473941,44453,22,2.995991,0,0,0,0,0,3,180,0,0,1
3954,1526758989.470214,47888,22,0,0,0,0,0,0,1,60,0,0,1
3955,1526758989.475248,51248,22,0.318723,0,0,0,0,0,1,60,1,40,0
3956,1526758990,56181,22,0,0,0,0,0,0,1,60,0,0,1
3957,1526758990.476308,58468,22,2.993503,0,0,0,0,0,3,180,0,0,1
3958,1526758991.470183,33761,22,0,0,0,0,0,0,1,60,0,0,1
3959,1526758991.477711,35370,22,2.992127,0,0,0,0,0,3,180,0,0,1
3960,1526758937.057566,3,1,0.000429,120,0,0,0,0,2,176,0,0,0
3961,1526758992.469864,44513,22,0,0,0,0,0,0,1,60,0,0,1
3962,1526758992.471225,40870,59353,2.998583,0,0,0,0,0,3,180,0,0,1
3963,1526758992.480501,59989,22,2.999359,0,0,0,0,0,3,180,0,0,1
3964,1526758993.479959,39671,22,0,0,0,0,0,0,1,60,0,0,1
3965,1526758993.482381,48004,22,2.997528,0,0,0,0,0,3,180,0,0,1
3966,1526758994.479988,34862,22,0,0,0,0,0,0,1,60,0,0,1
3967,1526758994.483597,57568,22,2.996236,0,0,0,0,0,3,180,0,0,1
3968,1526758995.480131,44453,22,0,0,0,0,0,0,1,60,0,0,1
3969,1526758995.485418,53328,22,2.994424,0,0,0,0,0,3,180,0,0,1
3970,1526758996.486191,50418,22,2.993672,0,0,0,0,0,3,180,0,0,1
3971,1526758997.480154,58468,22,0,0,0,0,0,0,1,60,0,0,1
3972,1526758997,44405,22,2.992196,0,0,0,0,0,3,180,0,0,1
3973,1526758998.479891,35370,22,0,0,0,0,0,0,1,60,0,0,1
3974,1526758998.488839,57447,22,2.99093,0,0,0,0,0,3,180,0,0,1
3975,1526758944,3,13,0,0,0,0,0,0,1,56,0,0,0
3976,1526758999,40870,59353,0,0,0,0,0,0,1,60,0,0,1
3977,1526758999.489231,40273,22,2.990678,0,0,0,0,0,3,180,0,0,1
3978,1526758999.489776,59989,22,0,0,0,0,0,0,1,60,0,0,1
3979,1526758944.953245,123,123,0.015687,48,48,0,0,0,1,76,1,76,0
3980,1526759000.489881,48004,22,0,0,0,0,0,0,1,60,0,0,1
3981,1526759000,50443,22,2.997724,0,0,0,0,0,3,180,0,0,1
3982,1526759001,57568,22,0,0,0,0,0,0,1,60,0,0,1
3983,1526759001.493707,60122,22,2.996123,0,0,0,0,0,3,180,0,0,1
3984,1526759002.490052,53328,22,0,0,0,0,0,0,1,60,0,0,1
3985,1526759002.496283,33101,22,2.993539,0,0,0,0,0,3,180,0,0,1
3986,1526759003.480839,40882,59353,2.998967,0,0,0,0,0,3,180,0,0,1
3987,1526759003.489948,50418,22,0,0,0,0,0,0,1,60,0,0,1
3988,1526759003.497549,52435,22,2.992319,0,0,0,0,0,3,180,0,0,1
3989,1526759004.490049,44405,22,0,0,0,0,0,0,1,60,0,0,1
3990,1526759005,47200,22,2.999779,0,0,0,0,0,3,180,0,0,1
3991,1526759005.501803,58082,22,2.998058,0,0,0,0,0,3,180,0,0,1
3992,1526759006.489807,40273,22,0,0,0,0,0,0,1,60,0,0,1
3993,1526759006.503334,49030,22,2.996495,0,0,0,0,0,3,180,0,0,1
3994,1526759007.500122,50443,22,0,0,0,0,0,0,1,60,0,0,1
3995,1526759008,37884,22,2.994879,0,0,0,0,0,3,180,0,0,1
3996,1526759008.500007,60122,22,0,0,0,0,0,0,1,60,0,0,1
3997,1526759008.505158,53529,22,2.994663,0,0,0,0,0,3,180,0,0,1
3998,1526759009.500091,33101,22,0,0,0,0,0,0,1,60,0,0,1
3999,1526759009.507339,45979,22,2.992484,0,0,0,0,0,3,180,0,0,1
4000,1526759010,40882,59353,0,0,0,0,0,0,1,60,0,0,1
4001,1526759010.499855,52435,22,0,0,0,0,0,0,1,60,0,0,1
4002,1526759010.508663,58429,22,2.99124,0,0,0,0,0,3,180,0,0,1
4003,1526759011.509884,47200,22,0,0,0,0,0,0,1,60,0,0,1
4004,1526759011.510461,53922,22,2.999451,0,0,0,0,0,3,180,0,0,1
4005,1526759012.509984,58082,22,0,0,0,0,0,0,1,60,0,0,1
4006,1526759013,40122,22,2.997584,0,0,0,0,0,3,180,0,0,1
4007,1526759013.509858,49030,22,0,0,0,0,0,0,1,60,0,0,1
4008,1526759013.513502,50327,22,2.996461,0,0,0,0,0,3,180,0,0,1
4009,1526759014.491835,40894,59353,2.998011,0,0,0,0,0,3,180,0,0,1
4010,1526759014.510206,37884,22,0,0,0,0,0,0,1,60,0,0,1
4011,1526759014.514974,50028,22,2.994746,0,0,0,0,0,3,180,0,0,1
4012,1526759015.510005,53529,22,0,0,0,0,0,0,1,60,0,0,1
4013,1526759015.516224,49135,22,2.993578,0,0,0,0,0,3,180,0,0,1
4014,1526759016.509893,45979,22,0,0,0,0,0,0,1,60,0,0,1
4015,1526759017,51333,22,2.992412,0,0,0,0,0,3,180,0,0,1
4016,1526759018,58429,22,0,0,0,0,0,0,1,60,0,0,1
4017,1526759017.519946,53446,22,2.999833,0,0,0,0,0,3,180,0,0,1
4018,1526759019,53922,22,0,0,0,0,0,0,1,60,0,0,1
4019,1526759018.522035,57462,22,2.997753,0,0,0,0,0,3,180,0,0,1
4020,1526758963.953189,123,123,0.010764,48,48,0,0,0,1,76,1,76,0
4021,1526759019.519843,40122,22,0,0,0,0,0,0,1,60,0,0,1
4022,1526759019.523349,45912,22,2.99648,0,0,0,0,0,3,180,0,0,1
4023,1526758964.704753,3,1,0.0004,180,0,0,0,0,3,264,0,0,0
4024,1526758964.953239,123,123,0.012607,48,48,0,0,0,1,76,1,76,0
4025,1526759020.520115,50327,22,0,0,0,0,0,0,1,60,0,0,1
4026,1526759020.524811,52305,22,2.994935,0,0,0,0,0,3,180,0,0,1
4027,1526759021.499819,40894,59353,0,0,0,0,0,0,1,60,0,0,1
4028,1526759021.519984,50028,22,0,0,0,0,0,0,1,60,0,0,1
4029,1526759021.526096,39911,22,2.993751,0,0,0,0,0,3,180,0,0,1
4030,1526759022.520093,49135,22,0,0,0,0,0,0,1,60,0,0,1
4031,1526759022.527253,41967,22,2.992491,0,0,0,0,0,3,180,0,0,1
4032,1526759023.519901,51333,22,0,0,0,0,0,0,1,60,0,0,1
4033,1526759023.528591,51241,22,2.9911,0,0,0,0,0,3,180,0,0,1
4034,1526759025,53446,22,0,0,0,0,0,0,1,60,0,0,1
4035,1526759025,44566,22,2.999411,0,0,0,0,0,3,180,0,0,1
4036,1526759025.502838,40906,59353,2.996985,0,0,0,0,0,3,180,0,0,1
4037,1526759025.529945,57462,22,0,0,0,0,0,0,1,60,0,0,1
4038,1526759025.532036,59597,22,2.997766,0,0,0,0,0,3,180,0,0,1
4039,1526759026.529802,45912,22,0,0,0,0,0,0,1,60,0,0,1
4040,1526759026.533367,33766,22,2.996542,0,0,0,0,0,3,180,0,0,1
4041,1526759027.530091,52305,22,0,0,0,0,0,0,1,60,0,0,1
4042,1526759027.534848,47529,22,2.994892,0,0,0,0,0,3,180,0,0,1
4043,1526759028.529963,39911,22,0,0,0,0,0,0,1,60,0,0,1
4044,1526759028.536043,58284,22,2.993667,0,0,0,0,0,3,180,0,0,1
4045,1526759029.529731,41967,22,0,0,0,0,0,0,1,60,0,0,1
4046,1526759029.537316,49764,22,2.992355,0,0,0,0,0,3,180,0,0,1
4047,1526759031,45900,22,2.999867,0,0,0,0,0,3,180,0,0,1
4048,1526759031.539881,44566,22,0,0,0,0,0,0,1,60,0,0,1
4049,1526759031.541991,52388,22,2.99802,0,0,0,0,0,3,180,0,0,1
4050,1526759032.509831,40906,59353,0,0,0,0,0,0,1,60,0,0,1
4051,1526759032.539962,59597,22,0,0,0,0,0,0,1,60,0,0,1
4052,1526759032.543161,38420,22,2.996641,0,0,0,0,0,3,180,0,0,1
4053,1526759033.539997,33766,22,0,0,0,0,0,0,1,60,0,0,1
4054,1526759033.543493,56543,22,2.99626,0,0,0,0,0,3,180,0,0,1
4055,1526759034.539847,47529,22,0,0,0,0,0,0,1,60,0,0,1
4056,1526759034.546029,59687,22,2.993685,0,0,0,0,0,3,180,0,0,1
4057,1526759035.540078,58284,22,0,0,0,0,0,0,1,60,0,0,1
4058,1526759035.547181,53686,22,2.99251,0,0,0,0,0,3,180,0,0,1
4059,1526759036.513824,40918,59353,2.995983,0,0,0,0,0,3,180,0,0,1
4060,1526759036.539835,49764,22,0,0,0,0,0,0,1,60,0,0,1
4061,1526759036.549789,40379,22,3.000164,0,0,0,0,0,3,180,0,0,1
4062,1526759037.549969,45900,22,0,0,0,0,0,0,1,60,0,0,1
4063,1526759037.551652,33566,22,2.9982,0,0,0,0,0,3,180,0,0,1
4064,1526759038.549875,52388,22,0,0,0,0,0,0,1,60,0,0,1
4065,1526759038.553002,55996,22,2.996755,0,0,0,0,0,3,180,0,0,1
4066,1526759039.549784,38420,22,0,0,0,0,0,0,1,60,0,0,1
4067,1526759039.554585,51140,22,2.995249,0,0,0,0,0,3,180,0,0,1
4068,1526759041,56543,22,0,0,0,0,0,0,1,60,0,0,1
4069,1526759040.556021,36726,22,2.993617,0,0,0,0,0,3,180,0,0,1
4070,1526759041.549928,59687,22,0,0,0,0,0,0,1,60,0,0,1
4071,1526759041.557049,48194,22,2.992694,0,0,0,0,0,3,180,0,0,1
4072,1526759042.549763,53686,22,0,0,0,0,0,0,1,60,0,0,1
4073,1526759042.558394,49323,22,2.991333,0,0,0,0,0,3,180,0,0,1
4074,1526759043.519789,40918,59353,0,0,0,0,0,0,1,60,0,0,1
4075,1526759043.559762,40379,22,0,0,0,0,0,0,1,60,0,0,1
4076,1526759043.560122,33733,22,2.999721,0,0,0,0,0,3,180,0,0,1
4077,1526759045,33566,22,0,0,0,0,0,0,1,60,0,0,1
4078,1526759044.561814,41426,22,0.998037,0,0,0,0,0,2,120,0,0,1
4079,1526759045.559949,55996,22,0,0,0,0,0,0,1,60,0,0,1
4080,1526759045.563193,58103,22,2.996485,0,0,0,0,0,3,180,0,0,1
4081,1526759047,51140,22,0,0,0,0,0,0,1,60,0,0,1
4082,1526759046.564735,53568,22,2.994951,0,0,0,0,0,3,180,0,0,1
