Index,ts,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,local_orig,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
4453,1526759219.689341,41110,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4454,1526759219.809668,39433,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4455,1526759219.814161,45880,22,2.995122,0,0,0,0,0,3,180,0,0,Anomaly
4456,1526759220.809477,33569,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4457,1526759220.815505,52532,22,2.993792,0,0,0,0,0,3,180,0,0,Anomaly
4458,1526759222,38244,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4459,1526759221.816729,50906,22,2.992515,0,0,0,0,0,3,180,0,0,Anomaly
4460,1526759222.809524,59645,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4461,1526759223,41088,22,2.991398,0,0,0,0,0,3,180,0,0,Anomaly
4462,1526759224,41122,59353,2.993382,0,0,0,0,0,3,180,0,0,Anomaly
4463,1526759223.819341,49403,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4464,1526759223.819939,42379,22,2.999538,0,0,0,0,0,3,180,0,0,Anomaly
4465,1526759224.819444,40825,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4466,1526759224.821757,47279,22,2.9977,0,0,0,0,0,3,180,0,0,Anomaly
4467,1526759225.819388,42417,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4468,1526759225.823004,42609,22,2.996306,0,0,0,0,0,3,180,0,0,Anomaly
4469,1526759226.819388,45880,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4470,1526759226.824369,52424,22,2.994962,0,0,0,0,0,3,180,0,0,Anomaly
4471,1526759227.819698,52532,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4472,1526759228.819484,50906,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4473,1526759228.826691,44647,22,2.99261,0,0,0,0,0,3,180,0,0,Anomaly
4474,1526759228,47181,22,1.481792,0,0,0,0,0,2,120,1,40,Normal
4475,1526759229.819666,41088,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4476,1526759229.828223,50455,22,2.991087,0,0,0,0,0,3,180,0,0,Anomaly
4477,1526759230.699245,41122,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4478,1526759230.829347,42379,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4479,1526759230.830078,36238,22,2.999214,0,0,0,0,0,3,180,0,0,Anomaly
4480,1526759231.829277,47279,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4481,1526759231.831663,45982,22,2.997729,0,0,0,0,0,3,180,0,0,Anomaly
4482,1526759232.829476,42609,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4483,1526759232.832989,35558,22,2.996301,0,0,0,0,0,3,180,0,0,Anomaly
4484,1526759233.829487,52424,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4485,1526759233.834445,39205,22,2.994927,0,0,0,0,0,3,180,0,0,Anomaly
4486,1526759234.706834,41134,59353,2.992424,0,0,0,0,0,3,180,0,0,Anomaly
4487,1526759234.835553,39859,22,2.99367,0,0,0,0,0,3,180,0,0,Anomaly
4488,1526759235.829379,44647,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4489,1526759235.836827,46803,22,2.992459,0,0,0,0,0,3,180,0,0,Anomaly
4490,1526759236.829302,50455,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4491,1526759236.838262,52731,22,2.990975,0,0,0,0,0,3,180,0,0,Anomaly
4492,1526759237.838405,39517,22,2.990865,0,0,0,0,0,3,180,0,0,Anomaly
4493,1526759237.839178,36238,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4494,1526759238.839362,45982,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4495,1526759238.841488,39463,22,2.997909,0,0,0,0,0,3,180,0,0,Anomaly
4496,1526759239.839399,35558,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4497,1526759239.842918,50923,22,2.996375,0,0,0,0,0,3,180,0,0,Anomaly
4498,1526759240.839383,39205,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4499,1526759240.844266,35939,22,2.994947,0,0,0,0,0,3,180,0,0,Anomaly
4500,1526759241.709241,41134,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4501,1526759241.839313,39859,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4502,1526759241.845706,34492,22,2.993623,0,0,0,0,0,3,180,0,0,Anomaly
4503,1526759187.096548,3,1,0,0,0,0,0,0,1,88,0,0,Normal
4504,1526759242.839556,46803,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4505,1526759242.846823,38752,22,2.992428,0,0,0,0,0,3,180,0,0,Anomaly
4506,1526759243.839289,52731,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4507,1526759243.848198,36591,22,2.991008,0,0,0,0,0,3,180,0,0,Anomaly
4508,1526759244.839244,39517,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4509,1526759244.849766,60096,22,2.999575,0,0,0,0,0,3,180,0,0,Anomaly
4510,1526759245.717739,41146,59353,2.991524,0,0,0,0,0,3,180,0,0,Anomaly
4511,1526759245.849465,39463,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4512,1526759245.851643,56261,22,2.997582,0,0,0,0,0,3,180,0,0,Anomaly
4513,1526759247,50923,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4514,1526759247,50824,22,2.996474,0,0,0,0,0,3,180,0,0,Anomaly
4515,1526759247.849608,35939,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4516,1526759247.854473,37259,22,2.994755,0,0,0,0,0,3,180,0,0,Anomaly
4517,1526759248.849383,34492,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4518,1526759248.855804,39211,22,2.993403,0,0,0,0,0,3,180,0,0,Anomaly
4519,1526759249.849235,38752,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4520,1526759249.856859,45182,22,0.327418,0,0,0,0,0,1,60,1,40,Normal
4521,1526759250.849313,36591,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4522,1526759250.858222,56713,22,2.991007,0,0,0,0,0,3,180,0,0,Anomaly
4523,1526759251.859332,60096,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4524,1526759251.860091,45090,22,2.999285,0,0,0,0,0,3,180,0,0,Anomaly
4525,1526759252.719259,41146,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4526,1526759252.859369,56261,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4527,1526759252.861643,32827,22,2.997674,0,0,0,0,0,3,180,0,0,Anomaly
4528,1526759253.859336,50824,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4529,1526759253.863122,52342,22,2.996082,0,0,0,0,0,3,180,0,0,Anomaly
4530,1526759254.859287,37259,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4531,1526759254.864495,32873,22,2.994677,0,0,0,0,0,3,180,0,0,Anomaly
4532,1526759255.859623,39211,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4533,1526759255.865913,52135,22,2.993346,0,0,0,0,0,3,180,0,0,Anomaly
4534,1526759256.719869,41158,59353,2.999291,0,0,0,0,0,3,180,0,0,Anomaly
4535,1526759256.866651,35120,22,2.992513,0,0,0,0,0,3,180,0,0,Anomaly
4536,1526759257.859401,56713,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4537,1526759257.868063,36266,22,2.991167,0,0,0,0,0,3,180,0,0,Anomaly
4538,1526759258.869249,45090,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4539,1526759203.952694,123,123,0.012728,48,48,0,0,0,1,76,1,76,Normal
4540,1526759258.870105,58724,22,0.310373,0,0,0,0,0,1,60,1,40,Normal
4541,1526759259.869295,32827,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4542,1526759259.870328,46901,22,2.998993,0,0,0,0,0,3,180,0,0,Anomaly
4543,1526759260.869422,52342,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4544,1526759261,33753,22,2.996343,0,0,0,0,0,3,180,0,0,Anomaly
4545,1526759261.869205,32873,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4546,1526759261.874125,55430,22,2.9952,0,0,0,0,0,3,180,0,0,Anomaly
4547,1526759262.869561,52135,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4548,1526759262.875658,56529,22,2.993502,0,0,0,0,0,3,180,0,0,Anomaly
4549,1526759263.729193,41158,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4550,1526759263.869298,35120,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4551,1526759263.876733,36699,22,2.992477,0,0,0,0,0,3,180,0,0,Anomaly
4552,1526759264.869207,36266,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4553,1526759264.878051,36989,22,2.991125,0,0,0,0,0,3,180,0,0,Anomaly
4554,1526759265.879569,48998,22,2.999688,0,0,0,0,0,3,180,0,0,Anomaly
4555,1526759266.879274,46901,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4556,1526759266.881661,41359,22,2.997592,0,0,0,0,0,3,180,0,0,Anomaly
4557,1526759268,41170,59353,2.999441,0,0,0,0,0,3,180,0,0,Anomaly
4558,1526759267.879236,33753,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4559,1526759267.882776,55830,22,2.99649,0,0,0,0,0,3,180,0,0,Anomaly
4560,1526759268.879485,55430,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4561,1526759268.883222,43187,22,2.996035,0,0,0,0,0,3,180,0,0,Anomaly
4562,1526759269.879339,56529,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4563,1526759269.885561,60963,22,2.993636,0,0,0,0,0,3,180,0,0,Anomaly
4564,1526759270.879498,36699,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4565,1526759270.886631,49090,22,2.992579,0,0,0,0,0,3,180,0,0,Anomaly
4566,1526759272,36989,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4567,1526759271.888198,46965,22,2.990939,0,0,0,0,0,3,180,0,0,Anomaly
4568,1526759272.889248,48998,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4569,1526759272.890068,49918,22,2.999223,0,0,0,0,0,3,180,0,0,Anomaly
4570,1526759273.889382,41359,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4571,1526759273.891631,59726,22,2.997536,0,0,0,0,0,3,180,0,0,Anomaly
4572,1526759274.739181,41170,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4573,1526759274.889239,55830,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4574,1526759274.892791,43863,22,2.99655,0,0,0,0,0,3,180,0,0,Anomaly
4575,1526759275.889553,43187,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4576,1526759275.894458,46098,22,2.99467,0,0,0,0,0,3,180,0,0,Anomaly
4577,1526759276.889334,60963,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4578,1526759276.895739,59511,22,2.993399,0,0,0,0,0,3,180,0,0,Anomaly
4579,1526759277.889257,49090,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4580,1526759277.896993,37278,22,0.358987,0,0,0,0,0,1,60,1,40,Normal
4581,1526759278.740768,41182,59353,2.99837,0,0,0,0,0,3,180,0,0,Anomaly
4582,1526759278.889196,46965,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4583,1526759278.898036,57057,22,2.991077,0,0,0,0,0,3,180,0,0,Anomaly
4584,1526759279.899183,49918,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4585,1526759279.899923,44795,22,2.99937,0,0,0,0,0,3,180,0,0,Anomaly
4586,1526759280.899304,59726,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4587,1526759280.901561,54233,22,2.997576,0,0,0,0,0,3,180,0,0,Anomaly
4588,1526759281.899181,43863,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4589,1526759281.902821,41658,22,2.996319,0,0,0,0,0,3,180,0,0,Anomaly
4590,1526759226.952628,123,123,0.013111,48,48,0,0,0,1,76,1,76,Normal
4591,1526759226.952784,123,123,0.017123,48,48,0,0,0,1,76,1,76,Normal
4592,1526759282.899206,46098,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4593,1526759282.904391,59365,22,2.994601,0,0,0,0,0,3,180,0,0,Anomaly
4594,1526759283.899494,59511,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4595,1526759283.905634,48701,22,2.993479,0,0,0,0,0,3,180,0,0,Anomaly
4596,1526759284.906583,50149,22,2.992494,0,0,0,0,0,3,180,0,0,Anomaly
4597,1526759285.749059,41182,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4598,1526759285.899312,57057,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4599,1526759285.907881,41835,22,0.334153,0,0,0,0,0,1,60,1,40,Normal
4600,1526759286.909179,44795,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4601,1526759286.909688,54709,22,2.999437,0,0,0,0,0,3,180,0,0,Anomaly
4602,1526759288,54233,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4603,1526759287.910201,37681,22,2.999121,0,0,0,0,0,3,180,0,0,Anomaly
4604,1526759288.909328,41658,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4605,1526759288.912656,42936,22,2.996404,0,0,0,0,0,3,180,0,0,Anomaly
4606,1526759289.749741,41194,59353,2.999362,0,0,0,0,0,3,180,0,0,Anomaly
4607,1526759289.909351,59365,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4608,1526759289.914241,54936,22,2.994783,0,0,0,0,0,3,180,0,0,Anomaly
4609,1526759290.909139,48701,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4610,1526759290.915415,56154,22,2.993623,0,0,0,0,0,3,180,0,0,Anomaly
4611,1526759291.909404,50149,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4612,1526759292,49518,22,2.992526,0,0,0,0,0,3,180,0,0,Anomaly
4613,1526759292.918094,51627,22,2.990909,0,0,0,0,0,3,180,0,0,Anomaly
4614,1526759294,54709,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4615,1526759293.919655,43379,22,0.337931,0,0,0,0,0,1,60,1,40,Normal
4616,1526759294.919149,37681,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4617,1526759294.921206,58487,22,2.997959,0,0,0,0,0,3,180,0,0,Anomaly
4618,1526759295.919178,42936,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4619,1526759295.921702,33672,22,2.997444,0,0,0,0,0,3,180,0,0,Anomaly
4620,1526759296.759015,41194,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4621,1526759296.919317,54936,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4622,1526759296.924047,36945,22,2.994972,0,0,0,0,0,3,180,0,0,Anomaly
4623,1526759297.919345,56154,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4624,1526759297.925564,45641,22,2.99344,0,0,0,0,0,3,180,0,0,Anomaly
4625,1526759299,49518,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4626,1526759298.926679,36856,22,2.992345,0,0,0,0,0,3,180,0,0,Anomaly
4627,1526759299.919189,51627,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4628,1526759299.927939,35775,22,2.991096,0,0,0,0,0,3,180,0,0,Anomaly
4629,1526759300.759775,41206,59353,2.999296,0,0,0,0,0,3,180,0,0,Anomaly
4630,1526759300.929457,47805,22,2.999721,0,0,0,0,0,3,180,0,0,Anomaly
4631,1526759301.929296,58487,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4632,1526759301.931498,48390,22,2.997594,0,0,0,0,0,3,180,0,0,Anomaly
4633,1526759302.929145,33672,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4634,1526759303,33139,22,2.996453,0,0,0,0,0,3,180,0,0,Anomaly
4635,1526759303.929473,36945,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4636,1526759303.933254,33790,22,2.9981,0,0,0,0,0,3,180,0,0,Anomaly
4637,1526759304.929267,45641,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4638,1526759304.935507,42429,22,2.993473,0,0,0,0,0,3,180,0,0,Anomaly
4639,1526759306,36856,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4640,1526759305.936732,37650,22,2.992302,0,0,0,0,0,3,180,0,0,Anomaly
4641,1526759306.931359,35775,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4642,1526759306.939307,35856,22,2.99983,0,0,0,0,0,3,180,0,0,Anomaly
4643,1526759307.769019,41206,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4644,1526759308,47805,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4645,1526759307.941228,47106,22,2.997899,0,0,0,0,0,3,180,0,0,Anomaly
4646,1526759308.939212,48390,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4647,1526759308.942555,55222,22,2.996486,0,0,0,0,0,3,180,0,0,Anomaly
4648,1526759309.939236,33139,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4649,1526759309.944008,46398,22,2.99505,0,0,0,0,0,3,180,0,0,Anomaly
4650,1526759310.945138,37367,22,2.993956,0,0,0,0,0,3,180,0,0,Anomaly
4651,1526759311.770729,41218,59353,2.99836,0,0,0,0,0,3,180,0,0,Anomaly
4652,1526759311.939349,42429,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4653,1526759311.946365,39078,22,2.992639,0,0,0,0,0,3,180,0,0,Anomaly
4654,1526759312.939181,37650,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4655,1526759313,48412,22,2.991193,0,0,0,0,0,3,180,0,0,Anomaly
4656,1526759313.948133,52338,22,2.990936,0,0,0,0,0,3,180,0,0,Anomaly
4657,1526759313.949064,35856,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4658,1526759314.949057,47106,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4659,1526759314.951026,39094,22,2.998092,0,0,0,0,0,3,180,0,0,Anomaly
4660,1526759315.949118,55222,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4661,1526759315.952804,51757,22,2.996385,0,0,0,0,0,3,180,0,0,Anomaly
4662,1526759316.949272,46398,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4663,1526759316.954265,34395,22,2.994752,0,0,0,0,0,3,180,0,0,Anomaly
4664,1526759318,37367,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4665,1526759317.955618,58008,22,2.993369,0,0,0,0,0,3,180,0,0,Anomaly
4666,1526759318.779002,41218,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4667,1526759318.949087,39078,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4668,1526759263.952515,123,123,0.013893,48,48,0,0,0,1,76,1,76,Normal
4669,1526759319,58495,22,0.30507,0,0,0,0,0,1,60,1,40,Normal
4670,1526759319.949099,48412,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4671,1526759320,34718,22,2.99085,0,0,0,0,0,3,180,0,0,Anomaly
4672,1526759320.949175,52338,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4673,1526759320.959661,52439,22,2.9996,0,0,0,0,0,3,180,0,0,Anomaly
4674,1526759321.959177,39094,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4675,1526759321.961368,56558,22,0.274262,0,0,0,0,0,1,60,1,40,Normal
4676,1526759323,41230,59353,2.999249,0,0,0,0,0,3,180,0,0,Anomaly
4677,1526759322.959094,51757,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4678,1526759322.962783,33927,22,2.996242,0,0,0,0,0,3,180,0,0,Anomaly
4679,1526759323.959057,34395,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4680,1526759324,60184,22,0.330259,0,0,0,0,0,1,60,1,40,Normal
4681,1526759324.959053,58008,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4682,1526759324.965169,48769,22,2.993892,0,0,0,0,0,3,180,0,0,Anomaly
4683,1526759325.966505,52750,22,2.992458,0,0,0,0,0,3,180,0,0,Anomaly
4684,1526759326.959112,34718,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4685,1526759328,52439,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4686,1526759326.967738,42944,22,1.001427,0,0,0,0,0,2,112,2,100,Normal
4687,1526759327.971169,51899,22,2.997936,0,0,0,0,0,3,180,0,0,Anomaly
4688,1526759328.969932,49161,22,2.999179,0,0,0,0,0,3,180,0,0,Anomaly
4689,1526759329.788977,41230,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4690,1526759329.969279,33927,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4691,1526759329.972623,38921,22,2.996336,0,0,0,0,0,3,180,0,0,Anomaly
4692,1526759330.973999,42726,22,2.994923,0,0,0,0,0,3,180,0,0,Anomaly
4693,1526759331.969364,48769,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4694,1526759331.974395,33090,22,2.994534,0,0,0,0,0,3,180,0,0,Anomaly
4695,1526759332.969127,52750,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4696,1526759332.976399,51344,22,2.992548,0,0,0,0,0,3,180,0,0,Anomaly
4697,1526759333.790778,41242,59353,2.998286,0,0,0,0,0,3,180,0,0,Anomaly
4698,1526759333.976742,57589,22,2.992214,0,0,0,0,0,3,180,0,0,Anomaly
4699,1526759334.978996,51899,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4700,1526759334.979595,54236,22,2.999498,0,0,0,0,0,3,180,0,0,Anomaly
4701,1526759335.979031,49161,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4702,1526759336,42076,22,0.454775,0,0,0,0,0,2,112,2,100,Normal
4703,1526759336.979889,38921,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4704,1526759336.981384,49747,22,2.997666,0,0,0,0,0,3,180,0,0,Anomaly
4705,1526759337.979358,42726,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4706,1526759337.984273,60159,22,2.994645,0,0,0,0,0,3,180,0,0,Anomaly
4707,1526759338.979056,33090,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4708,1526759338.985381,60577,22,2.993616,0,0,0,0,0,3,180,0,0,Anomaly
4709,1526759339.979331,51344,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4710,1526759339.986624,47744,22,2.9924,0,0,0,0,0,3,180,0,0,Anomaly
4711,1526759340.799044,41242,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4712,1526759340.979075,57589,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4713,1526759340.989331,34756,22,2.999629,0,0,0,0,0,3,180,0,0,Anomaly
4714,1526759341.989065,54236,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4715,1526759341.991172,34593,22,0.298344,0,0,0,0,0,1,60,1,40,Normal
4716,1526759342.992024,59014,22,2.996881,0,0,0,0,0,3,180,0,0,Anomaly
4717,1526759343.989188,49747,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4718,1526759343.993965,36989,22,2.99513,0,0,0,0,0,3,180,0,0,Anomaly
4719,1526759344.801615,41254,59353,2.997383,0,0,0,0,0,3,180,0,0,Anomaly
4720,1526759344.989187,60159,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4721,1526759344.995131,52357,22,2.993832,0,0,0,0,0,3,180,0,0,Anomaly
4722,1526759345.989108,60577,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4723,1526759345.995386,59386,22,2.993613,0,0,0,0,0,3,180,0,0,Anomaly
4724,1526759346.989012,47744,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4725,1526759346.997723,56696,22,2.991229,0,0,0,0,0,3,180,0,0,Anomaly
4726,1526759348,34756,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4727,1526759347.999658,57281,22,2.999397,0,0,0,0,0,3,180,0,0,Anomaly
4728,1526759349.001103,36623,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4729,1526759349.999086,59014,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4730,1526759350.002375,60002,22,2.996636,0,0,0,0,0,3,180,0,0,Anomaly
4731,1526759350.999138,36989,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4732,1526759351.003963,54880,22,2.995023,0,0,0,0,0,3,180,0,0,Anomaly
4733,1526759351.809015,41254,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4734,1526759352,52357,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4735,1526759352.004096,34156,22,2.994857,0,0,0,0,0,3,180,0,0,Anomaly
4736,1526759352.999272,59386,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4737,1526759353.006371,47298,22,2.992619,0,0,0,0,0,3,180,0,0,Anomaly
4738,1526759353.999072,56696,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4739,1526759354.007791,35132,22,2.99126,0,0,0,0,0,3,180,0,0,Anomaly
4740,1526759355.009042,57281,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4741,1526759355.009554,42792,22,2.999492,0,0,0,0,0,3,180,0,0,Anomaly
4742,1526759355.812511,41266,59353,2.996417,0,0,0,0,0,3,180,0,0,Anomaly
4743,1526759356.011036,40464,22,2.997946,0,0,0,0,0,3,180,0,0,Anomaly
4744,1526759357.009005,60002,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4745,1526759357.012553,48756,22,2.996527,0,0,0,0,0,3,180,0,0,Anomaly
4746,1526759358,54880,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4747,1526759358.014115,53199,22,2.994887,0,0,0,0,0,3,180,0,0,Anomaly
4748,1526759359.009146,34156,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4749,1526759359.014284,39801,22,2.994572,0,0,0,0,0,3,180,0,0,Anomaly
4750,1526759360.009001,47298,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4751,1526759360.016547,36801,22,2.992326,0,0,0,0,0,3,180,0,0,Anomaly
4752,1526759361.009221,35132,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4753,1526759361.017812,33964,22,2.991037,0,0,0,0,0,3,180,0,0,Anomaly
4754,1526759362.018952,42792,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4755,1526759362.019614,53287,22,2.999508,0,0,0,0,0,3,180,0,0,Anomaly
4756,1526759307.218855,3,1,0,0,0,0,0,0,1,88,0,0,Normal
4757,1526759363,41266,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
4758,1526759363.019125,40464,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4759,1526759363.021265,57440,22,2.997736,0,0,0,0,0,3,180,0,0,Anomaly
4760,1526759364.018923,48756,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4761,1526759364.022485,35311,22,0.220949,0,0,0,0,0,1,60,1,40,Normal
4762,1526759365.018948,53199,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4763,1526759365.023952,51028,22,2.994935,0,0,0,0,0,3,180,0,0,Anomaly
4764,1526759366.019236,39801,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4765,1526759366,57211,22,2.993377,0,0,0,0,0,3,180,0,0,Anomaly
4766,1526759366.823432,41278,59353,2.995428,0,0,0,0,0,3,180,0,0,Anomaly
4767,1526759367,36801,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4768,1526759367.026323,35159,22,2.992544,0,0,0,0,0,3,180,0,0,Anomaly
4769,1526759368.019233,33964,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4770,1526759368.027737,38363,22,2.991087,0,0,0,0,0,3,180,0,0,Anomaly
4771,1526759369.028927,53287,22,0,0,0,0,0,0,1,60,0,0,Anomaly
4772,1526759369.029447,33722,22,2.9995,0,0,0,0,0,3,180,0,0,Anomaly
4773,1526759370.028959,57440,22,0,0,0,0,0,0,1,60,0,0,Anomaly
